Id,LotFrontage,LotArea,LotShape,LandContour,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,SalePrice,log_price,Bsmt_magnitude,Remod_diff,MSSubClass_encoded,Neighborhood_encoded,MSZoning_encoded,HouseStyle_encoded,LotConfig_encoded,Condition1_encoded,BldgType_encoded,MoSold_encoded,YrSold_encoded,SaleType_encoded,SaleCondition_encoded,Attchd,Detchd,other_garage,RFn,Unf,Fin,Reg,IR1,other_lots,Gable,Hip,other_roofs
300,80.0,14000,Reg,Lvl,6,8,1950,2004,Gable,CompShg,HdBoard,HdBoard,0.0,6,8,CBlock,6,6,2,0,0,0,0,1092,1092,GasA,10,Y,SBrkr,1152,0,0,1152,0,1,1,0,3,1,8,6,Typ,1,Attchd,1950.0,Unf,1,300,6,6,Y,0,36,0,0,0,0,0,158500,11.973509872299472,8.774964387392123,5,12.089473958411261,12.167423136162336,12.122790588337043,12.044707822362533,12.03858282628616,12.07938068505317,12.076290736193817,12.07779547308771,12.04822541334727,12.01580906774792,11.859964156291879,1,0,0,0,1,0,1,0,0,1,0,0
301,90.0,15750,Reg,Lvl,5,5,1953,1953,Hip,CompShg,MetalSd,MetalSd,56.0,6,6,CBlock,6,6,4,6,841,0,0,324,1165,GasA,6,Y,SBrkr,1336,0,0,1336,1,0,1,0,2,1,6,5,Typ,2,Attchd,1953.0,Unf,1,375,6,6,Y,0,0,0,0,0,0,0,157000,11.964001084330445,11.180339887498949,53,11.729185964866886,12.167423136162336,12.122790588337043,12.044707822362533,12.0483455291029,12.07938068505317,11.714744405230311,12.040721736780858,12.055883004723798,12.01580906774792,12.028866723037432,1,0,0,0,1,0,1,0,0,0,1,0
302,66.0,16226,IR3,Lvl,8,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,0.0,8,6,PConc,8,6,2,10,281,0,0,747,1028,GasA,10,Y,SBrkr,1210,1242,0,2452,0,0,2,1,4,1,8,9,Typ,1,BuiltIn,1998.0,Fin,2,683,6,6,Y,208,50,0,0,0,0,0,267000,12.495003937382387,14.2828568570857,8,12.367219037365144,12.170908828873328,12.122790588337043,12.195885308690835,12.03858282628616,12.07938068505317,12.076290736193817,11.996026721745856,12.074906013798504,12.01580906774792,12.028866723037432,0,0,1,0,0,1,0,0,1,1,0,0
303,118.0,13704,IR1,Lvl,7,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,150.0,8,6,PConc,8,6,2,0,0,0,0,1541,1541,GasA,10,Y,SBrkr,1541,0,0,1541,0,0,2,0,3,1,8,6,Typ,1,Attchd,2001.0,RFn,3,843,6,6,Y,468,81,0,0,0,0,0,205000,12.230765258120545,10.198039027185569,4,12.089473958411261,12.170908828873328,12.122790588337043,12.044707822362533,12.0483455291029,12.07938068505317,12.076290736193817,12.044744404451235,12.055883004723798,12.01580906774792,12.028866723037432,1,0,0,1,0,0,0,1,0,1,0,0
304,70.0,9800,Reg,Lvl,5,7,1972,1972,Gable,CompShg,VinylSd,VinylSd,0.0,6,6,PConc,6,6,2,8,894,0,0,0,894,GasA,6,Y,SBrkr,894,0,0,894,1,0,1,0,3,1,6,5,Typ,0,Attchd,1975.0,Unf,2,552,6,6,Y,256,0,0,0,0,0,0,149900,11.917723684090689,11.874342087037917,34,12.089473958411261,12.170908828873328,12.122790588337043,12.044707822362533,12.0483455291029,12.07938068505317,12.076290736193817,12.08974542005515,12.055883004723798,12.01580906774792,11.809537935756566,1,0,0,0,1,0,1,0,0,1,0,0
305,87.0,18386,Reg,Lvl,7,9,1880,2002,Gable,CompShg,CemntBd,CmentBd,0.0,6,6,BrkTil,6,6,2,0,0,0,0,1470,1470,GasA,10,Y,SBrkr,1675,1818,0,3493,0,0,3,0,3,1,8,10,Typ,1,Attchd,2003.0,Unf,3,870,6,6,Y,302,0,0,0,0,0,0,295000,12.594730635321957,8.717797887081348,6,12.111421677012117,11.739992352169574,11.730064516463871,12.29956452659257,12.03858282628616,12.07938068505317,12.076290736193817,11.996026721745856,12.058892507914289,12.01580906774792,12.028866723037432,1,0,0,0,1,0,1,0,0,1,0,0
306,80.0,10386,Reg,Lvl,8,5,2004,2005,Gable,CompShg,CemntBd,CmentBd,246.0,8,6,PConc,8,6,2,10,1464,0,0,536,2000,GasA,10,Y,SBrkr,2000,0,0,2000,1,0,2,0,3,1,8,8,Typ,0,Attchd,2004.0,Fin,3,888,6,6,Y,168,0,0,0,0,0,0,305900,12.631013530138995,14.317821063276353,2,12.089473958411261,12.170908828873328,12.122790588337043,12.044707822362533,12.03858282628616,12.07938068505317,12.076290736193817,12.08974542005515,12.074906013798504,12.01580906774792,12.028866723037432,1,0,0,0,0,1,1,0,0,1,0,0
307,116.0,13474,Reg,Lvl,7,5,1990,1991,Gable,CompShg,HdBoard,Plywood,246.0,8,6,CBlock,8,6,2,8,700,0,0,0,700,GasA,8,Y,SBrkr,1122,1121,0,2243,1,0,2,1,4,1,8,8,Typ,1,Attchd,1990.0,RFn,3,746,6,6,Y,127,44,224,0,0,0,0,225000,12.323855681186558,13.0,16,12.367219037365144,12.110175412743665,12.122790588337043,12.195885308690835,12.03858282628616,11.867578305258728,12.076290736193817,12.040721736780858,12.074906013798504,12.01580906774792,12.028866723037432,1,0,0,1,0,0,1,0,0,1,0,0
310,90.0,12378,IR1,Lvl,9,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,0.0,8,6,PConc,10,6,8,10,1274,0,0,622,1896,GasA,10,Y,SBrkr,1944,0,0,1944,1,0,2,0,3,1,10,8,Typ,3,Attchd,2003.0,Fin,3,708,6,6,Y,208,175,0,0,0,0,0,360000,12.793859310432293,17.349351572897472,2,12.089473958411261,12.622085831179234,12.122790588337043,12.044707822362533,12.03858282628616,12.07938068505317,12.076290736193817,12.105024451611023,12.055883004723798,12.01580906774792,12.028866723037432,1,0,0,0,0,1,0,1,0,1,0,0
312,50.0,8000,Reg,Lvl,6,6,1948,2002,Gable,CompShg,VinylSd,VinylSd,0.0,6,8,CBlock,6,6,2,8,680,0,0,292,972,GasA,10,Y,SBrkr,972,0,0,972,1,0,1,0,2,1,6,5,Typ,1,Detchd,1948.0,Unf,1,240,6,6,Y,0,0,0,0,0,0,0,132000,11.790557201568507,11.874342087037917,7,12.089473958411261,11.886403966176834,12.122790588337043,12.044707822362533,12.03858282628616,12.07938068505317,12.076290736193817,11.996026721745856,12.04822541334727,12.01580906774792,12.028866723037432,0,1,0,0,1,0,1,0,0,1,0,0
313,65.0,7800,Reg,Lvl,5,7,1939,1950,Gable,CompShg,MetalSd,MetalSd,0.0,6,6,CBlock,8,6,4,4,507,0,0,286,793,GasA,6,Y,SBrkr,793,325,0,1118,1,0,1,0,3,1,6,5,Typ,1,Detchd,1939.0,Unf,2,410,6,6,Y,0,0,0,0,271,0,0,119900,11.694413341015606,11.532562594670797,56,11.729185964866886,11.739992352169574,11.730064516463871,11.828828956657523,12.03858282628616,11.763515826644689,11.714744405230311,11.996026721745856,12.055883004723798,12.01580906774792,12.028866723037432,0,1,0,0,1,0,1,0,0,1,0,0
314,150.0,215245,IR3,Low,7,5,1965,1965,Hip,CompShg,BrkFace,BrkFace,0.0,6,6,CBlock,8,6,8,8,1236,4,820,80,2136,GasW,6,Y,SBrkr,2036,0,0,2036,2,0,2,0,3,1,6,8,Typ,2,Attchd,1965.0,RFn,2,513,6,6,Y,0,0,0,0,0,0,0,375000,12.834681304952548,15.748015748023622,44,12.089473958411261,12.405730522642495,12.122790588337043,12.044707822362533,12.03858282628616,12.07938068505317,12.076290736193817,12.040721736780858,12.04822541334727,12.01580906774792,12.028866723037432,1,0,0,1,0,0,0,0,1,0,1,0
315,60.0,9600,Reg,Lvl,7,7,1925,1990,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,6,6,BrkTil,6,8,2,2,16,0,0,712,728,GasA,10,Y,SBrkr,832,809,0,1641,0,1,1,1,3,1,10,6,Typ,1,Detchd,1925.0,Unf,2,546,4,6,Y,0,0,234,0,0,0,0,178000,12.089538829274222,10.44030650891055,16,11.960115358769507,11.739992352169574,11.730064516463871,12.195885308690835,12.03858282628616,12.07938068505317,12.076290736193817,12.07779547308771,12.055883004723798,12.01580906774792,12.028866723037432,0,1,0,0,1,0,1,0,0,1,0,0
316,71.0,7795,IR1,Lvl,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,0.0,8,6,PConc,8,6,2,10,425,0,0,291,716,GasA,10,Y,SBrkr,716,716,0,1432,1,0,2,1,3,1,8,6,Typ,1,Attchd,2004.0,Fin,2,432,6,6,Y,100,51,0,0,0,0,0,188500,12.146853285870202,14.317821063276353,4,12.367219037365144,12.1580578762094,12.122790588337043,12.195885308690835,12.03858282628616,12.07938068505317,12.076290736193817,12.08974542005515,12.04822541334727,12.01580906774792,12.028866723037432,1,0,0,0,0,1,0,1,0,1,0,0
317,94.0,13005,IR1,Lvl,7,7,1980,1980,Gable,CompShg,CemntBd,CmentBd,278.0,8,6,CBlock,8,6,2,10,692,0,0,153,845,GasA,6,Y,SBrkr,1153,1200,0,2353,1,0,2,1,4,1,10,10,Typ,1,Attchd,1983.0,RFn,2,484,6,6,Y,288,195,0,0,0,0,0,260000,12.468436909997665,14.317821063276353,29,12.367219037365144,12.104733533593551,12.122790588337043,12.195885308690835,12.0483455291029,12.07938068505317,12.076290736193817,12.07779547308771,12.04822541334727,12.01580906774792,12.028866723037432,1,0,0,1,0,0,0,1,0,1,0,0
318,75.0,9000,Reg,Lvl,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,0.0,8,6,PConc,8,6,6,0,0,0,0,1088,1088,GasA,10,Y,SBrkr,1088,871,0,1959,0,0,2,1,3,1,8,8,Typ,1,Attchd,2006.0,RFn,3,1025,6,6,Y,208,46,0,0,0,0,0,270000,12.506177237980511,11.661903789690601,1,12.367219037365144,12.318596663339227,12.267151247365643,12.195885308690835,12.03858282628616,12.07938068505317,12.076290736193817,12.136763844011679,12.074906013798504,12.01580906774792,12.028866723037432,1,0,0,1,0,0,1,0,0,1,0,0
319,90.0,9900,Reg,Low,7,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,256.0,8,6,PConc,8,6,8,10,987,0,0,360,1347,GasA,10,Y,SBrkr,1372,1274,0,2646,1,0,2,1,4,1,8,9,Typ,1,Attchd,1993.0,RFn,3,656,6,6,Y,340,60,144,0,0,0,0,260000,12.468436909997665,16.278820596099706,16,12.367219037365144,12.677306977428007,12.122790588337043,12.195885308690835,12.03858282628616,12.07938068505317,12.076290736193817,12.015857173771163,12.04822541334727,12.01580906774792,12.028866723037432,1,0,0,1,0,0,1,0,0,1,0,0
321,111.0,16259,Reg,Lvl,9,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,370.0,6,6,PConc,10,8,6,0,0,0,0,1249,1249,GasA,10,Y,SBrkr,1249,1347,0,2596,0,0,3,1,4,1,8,9,Typ,0,Attchd,2006.0,RFn,3,840,6,6,Y,240,154,0,0,0,0,0,342643,12.7444443677961,14.142135623730951,0,12.367219037365144,12.622085831179234,12.122790588337043,12.195885308690835,12.0483455291029,12.07938068505317,12.076290736193817,12.154898366543211,12.055883004723798,12.472694032476259,12.459862860584252,1,0,0,1,0,0,1,0,0,1,0,0
322,99.0,12099,IR1,Lvl,8,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,388.0,8,6,PConc,10,6,6,10,970,0,0,166,1136,GasA,10,Y,SBrkr,1136,1332,0,2468,1,0,2,1,4,1,8,10,Typ,1,BuiltIn,2004.0,Fin,3,872,6,6,Y,184,154,0,0,0,0,0,354000,12.777052192115912,16.522711641858304,3,12.367219037365144,12.622085831179234,12.122790588337043,12.195885308690835,12.03858282628616,12.07938068505317,12.076290736193817,12.040721736780858,12.074906013798504,12.01580906774792,12.028866723037432,0,0,1,0,0,1,0,1,0,1,0,0
323,86.0,10380,IR1,Lvl,7,5,1986,1987,Gable,CompShg,Plywood,Plywood,172.0,8,6,CBlock,6,6,8,2,28,8,1474,0,1502,GasA,10,Y,SBrkr,1553,1177,0,2730,1,0,2,1,4,1,8,8,Typ,1,Attchd,1987.0,Fin,2,576,6,6,Y,201,96,0,0,0,0,0,301000,12.614865543731012,14.317821063276353,20,12.367219037365144,12.110175412743665,12.122790588337043,12.195885308690835,12.03858282628616,12.07938068505317,12.076290736193817,12.07779547308771,12.074906013798504,12.01580906774792,12.028866723037432,1,0,0,0,0,1,0,1,0,1,0,0
324,49.0,5820,Reg,Lvl,3,8,1955,2005,Gable,CompShg,VinylSd,VinylSd,0.0,6,8,CBlock,6,6,2,8,256,0,0,906,1162,GasA,10,Y,SBrkr,1163,0,0,1163,1,0,1,0,3,1,6,6,Typ,0,Attchd,1955.0,Unf,1,220,4,6,Y,142,98,0,0,0,0,0,126175,11.745425111208464,11.874342087037917,1,12.089473958411261,11.739992352169574,11.730064516463871,12.044707822362533,12.03858282628616,12.07938068505317,12.076290736193817,12.08974542005515,12.055883004723798,12.01580906774792,12.028866723037432,1,0,0,0,1,0,1,0,0,1,0,0
325,96.0,11275,Reg,Lvl,7,7,1967,2007,Mansard,WdShake,Wd Sdng,Wd Sdng,300.0,8,8,CBlock,8,6,2,0,0,0,0,710,710,GasA,10,Y,SBrkr,1898,1080,0,2978,0,0,2,1,5,1,8,11,Typ,1,BuiltIn,1961.0,Fin,2,564,6,6,Y,240,0,0,0,0,0,0,242000,12.396693005138824,10.198039027185569,3,11.989014170828927,11.886403966176834,12.122790588337043,11.968285821256705,12.0483455291029,12.1923130254878,12.076290736193817,12.040721736780858,12.04297054076434,12.01580906774792,12.028866723037432,0,0,1,0,0,1,1,0,0,0,0,1
326,50.0,5000,Reg,Lvl,5,6,1941,1950,Gable,CompShg,MetalSd,MetalSd,0.0,6,6,CBlock,6,6,6,6,116,0,0,604,720,GasA,2,N,FuseF,803,0,0,803,0,0,1,0,2,1,6,5,Typ,0,Detchd,1941.0,Unf,2,360,6,6,Y,0,0,244,0,0,0,0,87000,11.37366339763672,12.0,57,11.602958715801812,11.481589810450474,11.730064516463871,11.610506834566412,12.03858282628616,11.823814922401231,12.076290736193817,12.136763844011679,12.074906013798504,12.01580906774792,12.028866723037432,0,1,0,0,1,0,1,0,0,1,0,0
327,32.0,10846,IR1,Lvl,8,5,1993,1993,Gable,CompShg,BrkFace,BrkFace,0.0,8,6,PConc,8,6,8,10,1619,0,0,100,1719,GasA,10,Y,SBrkr,1719,0,0,1719,2,0,1,1,1,1,8,6,Typ,2,Attchd,1993.0,Fin,2,473,6,6,Y,122,30,0,0,0,0,0,324000,12.688498794774466,16.3707055437449,15,12.211076913552303,12.429550291790944,12.122790588337043,12.044707822362533,12.419782568084697,12.07938068505317,12.090205681140608,11.996026721745856,12.058892507914289,12.483910951022116,12.028866723037432,1,0,0,0,0,1,0,1,0,1,0,0
328,80.0,11600,Reg,Lvl,6,5,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,175.0,6,6,CBlock,6,6,2,4,565,0,0,818,1383,GasA,6,Y,SBrkr,1383,0,0,1383,0,0,1,1,3,1,6,7,Typ,0,Attchd,1960.0,RFn,1,292,6,6,Y,0,45,0,0,0,0,0,145250,11.886211674714158,9.591663046625438,46,12.089473958411261,11.886403966176834,12.122790588337043,12.044707822362533,12.03858282628616,12.07938068505317,12.076290736193817,12.015857173771163,12.055883004723798,12.01580906774792,12.028866723037432,1,0,0,1,0,0,1,0,0,0,1,0
330,60.0,6402,Reg,Lvl,5,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Shng,0.0,6,6,PConc,6,6,4,0,0,0,0,596,596,GasA,6,N,SBrkr,596,596,0,1192,0,0,1,0,3,1,6,6,Typ,0,Detchd,1920.0,Unf,1,189,4,4,N,0,0,137,0,0,0,0,78000,11.26446410567173,9.38083151964686,59,11.960115358769507,11.481589810450474,11.730064516463871,12.195885308690835,12.0483455291029,12.07938068505317,12.076290736193817,12.08974542005515,12.04822541334727,12.01580906774792,12.028866723037432,0,1,0,0,1,0,1,0,0,1,0,0
332,70.0,8176,Reg,Lvl,5,6,1958,1992,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,6,6,CBlock,6,6,2,4,846,0,0,210,1056,GasA,4,Y,SBrkr,1056,0,0,1056,1,0,1,0,3,1,6,6,Typ,0,Attchd,1958.0,RFn,1,308,6,6,Y,0,0,0,0,0,0,0,139000,11.842229212112828,9.643650760992955,15,12.089473958411261,11.886403966176834,12.122790588337043,12.044707822362533,12.03858282628616,12.07938068505317,12.076290736193817,12.07779547308771,12.074906013798504,12.01580906774792,12.028866723037432,1,0,0,1,0,0,1,0,0,1,0,0
334,59.0,8198,Reg,Lvl,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,146.0,8,6,PConc,8,6,6,10,720,0,0,638,1358,GasA,10,Y,SBrkr,1358,0,0,1358,1,0,2,0,2,1,8,6,Typ,1,Attchd,2004.0,RFn,2,484,6,6,Y,192,30,0,0,0,0,0,207000,12.240474072247506,15.394804318340652,4,12.211076913552303,12.622085831179234,11.730064516463871,12.044707822362533,12.19568373588736,12.07938068505317,12.090205681140608,12.08974542005515,12.058892507914289,12.01580906774792,12.028866723037432,1,0,0,1,0,0,1,0,0,1,0,0
335,59.0,9042,IR1,Lvl,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,0.0,6,6,PConc,8,6,8,10,828,0,0,115,943,GasA,8,Y,SBrkr,943,695,0,1638,1,0,2,1,3,1,6,7,Typ,2,Attchd,1998.0,Fin,2,472,6,6,Y,100,38,0,0,0,0,0,192000,12.165250651009918,16.278820596099706,10,12.367219037365144,12.1580578762094,12.122790588337043,12.195885308690835,12.03858282628616,12.07938068505317,12.076290736193817,12.08974542005515,12.058892507914289,12.01580906774792,12.028866723037432,1,0,0,0,0,1,0,1,0,1,0,0
337,86.0,14157,IR1,HLS,9,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,200.0,8,6,PConc,10,6,8,10,1249,0,0,673,1922,GasA,10,Y,SBrkr,1922,0,0,1922,1,0,2,0,3,1,8,8,Typ,1,Attchd,2005.0,Fin,3,676,6,6,Y,178,51,0,0,0,0,0,377426,12.841129801965447,17.349351572897472,1,12.089473958411261,12.671015359541979,12.122790588337043,12.044707822362533,12.0483455291029,12.07938068505317,12.076290736193817,12.08974542005515,12.074906013798504,12.01580906774792,12.028866723037432,1,0,0,0,0,1,0,1,0,0,1,0
338,70.0,9135,Reg,Lvl,7,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,113.0,8,6,PConc,8,6,6,10,810,0,0,726,1536,GasA,10,Y,SBrkr,1536,0,0,1536,1,0,2,0,3,1,8,7,Typ,0,Attchd,2002.0,RFn,2,532,6,6,Y,192,74,0,0,0,0,0,214000,12.273731294003989,15.394804318340652,5,12.089473958411261,12.170908828873328,12.122790588337043,12.044707822362533,12.03858282628616,12.07938068505317,12.076290736193817,12.136763844011679,12.058892507914289,12.01580906774792,12.028866723037432,1,0,0,1,0,0,1,0,0,1,0,0
339,91.0,14145,Reg,Lvl,7,7,1984,1998,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,8,6,CBlock,8,6,4,8,213,0,0,995,1208,GasA,10,Y,SBrkr,1621,0,0,1621,1,0,2,0,3,1,8,8,Typ,0,Attchd,1984.0,RFn,2,440,6,6,Y,108,45,0,0,0,0,400,202500,12.218495165528731,13.45362404707371,8,12.089473958411261,12.104733533593551,12.122790588337043,12.044707822362533,12.0483455291029,12.07938068505317,12.076290736193817,11.996026721745856,12.055883004723798,12.01580906774792,12.028866723037432,1,0,0,1,0,0,1,0,0,1,0,0
340,66.0,12400,IR1,Lvl,6,7,1958,1998,Hip,CompShg,Wd Sdng,Wd Sdng,176.0,6,6,CBlock,6,4,2,4,585,0,0,630,1215,GasA,6,Y,FuseA,1215,0,0,1215,0,0,1,0,3,1,6,6,Typ,0,Attchd,1958.0,Unf,1,297,6,6,Y,0,0,0,0,234,0,0,155000,11.951180395901384,8.48528137423857,11,12.089473958411261,11.886403966176834,12.122790588337043,12.044707822362533,12.03858282628616,11.867578305258728,12.076290736193817,12.040721736780858,12.04822541334727,12.01580906774792,12.028866723037432,1,0,0,0,1,0,0,1,0,0,1,0
341,85.0,14191,Reg,Lvl,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,0.0,8,6,PConc,8,6,2,0,0,0,0,967,967,GasA,10,Y,SBrkr,993,915,0,1908,0,0,2,1,4,1,8,9,Typ,0,Attchd,2002.0,Fin,2,431,6,6,Y,135,0,0,0,0,0,0,202900,12.220468525813907,10.198039027185569,8,12.367219037365144,12.405730522642495,12.122790588337043,12.195885308690835,12.03858282628616,12.07938068505317,12.076290736193817,12.015857173771163,12.04297054076434,12.01580906774792,12.028866723037432,1,0,0,0,0,1,1,0,0,1,0,0
342,60.0,8400,Reg,Lvl,4,4,1950,1950,Gable,CompShg,Wd Sdng,AsbShng,0.0,4,4,CBlock,6,4,2,0,0,0,0,721,721,GasA,8,Y,SBrkr,841,0,0,841,0,0,1,0,2,1,6,4,Typ,0,CarPort,1950.0,Unf,1,294,6,6,N,250,0,24,0,0,0,0,82000,11.314474526246391,7.483314773547883,59,12.089473958411261,12.110175412743665,11.716487686451428,12.044707822362533,12.03858282628616,11.867578305258728,12.076290736193817,12.154898366543211,12.04822541334727,12.01580906774792,12.028866723037432,0,0,1,0,1,0,1,0,0,1,0,0
344,63.0,8849,IR1,Lvl,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,616.0,10,6,PConc,10,6,2,10,28,0,0,1656,1684,GasA,10,Y,SBrkr,1684,0,0,1684,0,0,2,0,2,1,10,6,Typ,1,Attchd,2005.0,RFn,2,564,6,6,Y,495,72,0,0,0,0,0,266000,12.491251587763836,15.491933384829668,3,12.211076913552303,12.622085831179234,12.122790588337043,12.044707822362533,12.03858282628616,12.07938068505317,12.090205681140608,12.08974542005515,12.058892507914289,12.01580906774792,12.028866723037432,1,0,0,1,0,0,0,1,0,0,1,0
345,36.0,2592,Reg,Lvl,5,3,1976,1976,Gable,CompShg,CemntBd,CmentBd,0.0,6,6,CBlock,8,6,2,4,129,6,232,175,536,GasA,6,Y,SBrkr,536,576,0,1112,0,0,1,1,3,1,6,4,Typ,0,Attchd,1976.0,Unf,1,336,6,6,Y,182,0,0,0,0,0,0,85000,11.350406535472453,12.489995996796797,34,11.803563837581251,11.529097956285984,11.730064516463871,12.195885308690835,12.03858282628616,12.07938068505317,12.090205681140608,12.015857173771163,12.04297054076434,12.01580906774792,12.028866723037432,1,0,0,0,1,0,1,0,0,1,0,0
346,65.0,6435,Reg,Lvl,6,5,1939,1950,Gable,CompShg,MetalSd,MetalSd,0.0,6,6,BrkTil,6,6,2,0,0,0,0,972,972,GasA,8,Y,SBrkr,972,605,0,1577,0,0,1,0,3,1,4,6,Typ,1,Detchd,1939.0,Unf,1,312,6,6,Y,0,0,0,0,0,0,0,140200,11.850825253582627,8.717797887081348,56,11.831932669447502,11.777799561019519,12.122790588337043,11.828828956657523,12.03858282628616,12.075675004637136,12.076290736193817,12.038127315141127,12.055883004723798,12.01580906774792,12.028866723037432,0,1,0,0,1,0,1,0,0,1,0,0
349,36.0,2448,Reg,Lvl,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,106.0,8,6,PConc,8,6,2,10,573,0,0,191,764,GasA,10,Y,SBrkr,764,862,0,1626,1,0,2,1,2,1,8,6,Typ,0,BuiltIn,2003.0,RFn,2,474,6,6,Y,0,27,0,0,0,0,0,154000,11.944707881395766,14.317821063276353,4,11.803563837581251,12.622085831179234,12.122790588337043,12.195885308690835,12.03858282628616,12.07938068505317,11.803165769535276,12.038127315141127,12.058892507914289,12.01580906774792,12.028866723037432,0,0,1,1,0,0,1,0,0,1,0,0
350,56.0,20431,IR2,Lvl,9,5,2005,2006,Hip,CompShg,CemntBd,CmentBd,870.0,10,6,PConc,10,6,2,10,1410,0,0,438,1848,GasA,10,Y,SBrkr,1848,880,0,2728,1,0,2,1,4,1,10,10,Typ,2,Attchd,2006.0,Fin,3,706,6,6,Y,0,0,0,0,0,0,0,437154,12.988040814744458,15.524174696260024,0,12.367219037365144,12.622085831179234,12.122790588337043,12.195885308690835,12.03858282628616,12.07938068505317,12.076290736193817,12.015857173771163,12.055883004723798,12.472694032476259,12.459862860584252,1,0,0,0,0,1,0,0,1,0,1,0
351,68.0,7820,IR1,Lvl,9,5,2007,2007,Hip,CompShg,MetalSd,MetalSd,362.0,10,6,PConc,10,6,2,0,0,0,0,1869,1869,GasA,10,Y,SBrkr,1869,0,0,1869,0,0,2,0,2,1,10,6,Typ,1,Attchd,2007.0,RFn,2,617,6,6,Y,210,54,0,0,0,0,0,318061,12.669998467265833,11.832159566199232,0,12.211076913552303,12.622085831179234,12.122790588337043,12.044707822362533,12.03858282628616,12.07938068505317,12.090205681140608,12.136763844011679,12.074906013798504,12.472694032476259,12.459862860584252,1,0,0,1,0,0,0,1,0,0,1,0
353,60.0,9084,Reg,Lvl,5,6,1941,1950,Gable,CompShg,VinylSd,VinylSd,0.0,6,6,CBlock,6,4,4,2,236,4,380,0,616,GasA,6,N,SBrkr,616,495,0,1111,0,1,1,0,3,1,6,5,Typ,0,Detchd,1941.0,Unf,1,200,6,4,Y,48,0,0,0,0,0,0,95000,11.461632170582678,9.433981132056603,58,11.831932669447502,11.778669791045626,12.122790588337043,11.828828956657523,12.03858282628616,11.763515826644689,12.076290736193817,12.067377413860319,12.058892507914289,11.961607230361963,12.028866723037432,0,1,0,0,1,0,1,0,0,1,0,0
354,60.0,8520,Reg,Lvl,6,8,1928,2003,Gable,CompShg,VinylSd,VinylSd,0.0,6,8,BrkTil,6,6,2,0,0,0,0,624,624,GasA,8,Y,SBrkr,720,0,0,720,0,0,1,0,2,1,6,5,Typ,0,Detchd,2005.0,Unf,2,484,6,6,Y,106,0,0,0,0,0,0,105900,11.570250531589497,8.717797887081348,7,11.504578088058537,11.739992352169574,11.730064516463871,12.044707822362533,12.03858282628616,12.07938068505317,12.076290736193817,11.996026721745856,12.04297054076434,12.01580906774792,12.028866723037432,0,1,0,0,1,0,1,0,0,1,0,0
355,60.0,8400,Reg,Bnk,6,5,1940,2000,Gable,CompShg,Wd Sdng,MetalSd,0.0,6,6,CBlock,6,6,2,2,388,0,0,552,940,GasA,10,Y,SBrkr,1192,403,0,1595,0,0,1,0,2,1,6,6,Typ,2,Attchd,1940.0,Unf,1,240,6,6,Y,0,0,108,0,0,0,0,140000,11.84939770159144,8.94427190999916,6,11.831932669447502,11.831304367561023,12.122790588337043,11.828828956657523,12.03858282628616,12.07938068505317,12.076290736193817,12.040721736780858,12.055883004723798,12.01580906774792,12.028866723037432,1,0,0,0,1,0,1,0,0,1,0,0
